"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17827","2008-01-15 00:00:00.00","2454480.5","","Lick-3m","KAST","Unknown","Unknown","","Y","","","SN2008D_2008-01-15_00-00-00_Lick-3m_KAST_None.flm","","Object","","","Air","Angstrom","1","Other","","3600","2","","1.02","","","","","3314","10760","1.999462943072","Modjaz et al. 2009","2009ApJ...702..226M",""," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17849","2008-01-15 07:26:24.00","2454480.81","","MMT","MMT-Blue","Unknown","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2008D_2008-01-15_07-26-24_MMT_MMT-Blue_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","1800","3.5","","1.05","","","","","3256","8443.56","1.9392747663551","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","50635","2008-01-15 08:45:36.00","2454480.865","","Lick-3m","KAST","Mohan Ganeshalingam, Thea Steele, Nicholas Lee","Thea Steele","UCB-SNDB","Y","UCB-SNDB","","SN_2008D_2008-01-15_08-45-36_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3314","10760","1.999462943072","","2019MNRAS.482.1545S","SNR: 28.1658;","WIS_Bot1","2019-01-23 10:48:35"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17806","2008-01-16 00:00:00.00","2454481.5","","NOT","ALFOSC","Unknown","Unknown","SUSPECT","Y","SUSPECT","","2008D_2008-01-16_00-00-00_NOT_ALFOSC_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3005.638","9133.1278","1.4963345054945","Malesani et al. 2009","2009AIPC.1111..627M","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: admin]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17828","2008-01-16 00:00:00.00","2454481.5","","MMT","MMT-Blue","Unknown","Unknown","","Y","","","SN2008D_2008-01-16_00-00-00_MMT_MMT-Blue_None.flm","","Object","","","Air","Angstrom","1","Other","","2700","1","","1.05","","","","","3343","6476.0898","1.1694997387085","Modjaz et al. 2009","2009ApJ...702..226M",""," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17829","2008-01-16 00:00:00.00","2454481.5","","BTA-6","SCORPIO","Fatkhullin","Fatkhullin","","Y","","","SN2008D_2008-01-16_00-00-00_BTA-6_SCORPIO_None.dat","","Object","","","Air","Angstrom","1","Other","","2400","1","","","","VPHG550G","","","3701.00791","7577.53296","2.1068070923913","Moskvitin et al. 2010","2010AstBu..65..132M","[Data obtained from:Moskvitin Alexander] [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17850","2008-01-16 07:55:12.00","2454481.83","","MMT","MMT-Blue","Unknown","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2008D_2008-01-16_07-55-12_MMT_MMT-Blue_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","2700","1","","1.01","","","","","3343","6476.0898","1.1694997387085","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17807","2008-01-17 00:00:00.00","2454482.5","","Keck1","HIRES","Josh Simon","Assaf Sternberg","SUSPECT","Y","SUSPECT","","2008D_2008-01-17_00-00-00_Keck1_HIRES_SUSPECT.txt","","Object","","","Air","Angstrom","1","Other","","7200","0.861","","1.03","","","","","5919.3159","5960.3786","0.026372960822094","Sternberg et al. 2011","2011Sci...333..856S","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source; Object/host Na I D absorption features [Prev. spec info - createdby: assaf; modifiedby: assaf]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17808","2008-01-17 00:00:00.00","2454482.5","","Keck1","HIRES","Josh Simon","Assaf Sternberg","SUSPECT","Y","SUSPECT","","2008D_2008-01-17_00-00-00_Keck1_HIRES_SUSPECT_0.txt","","Object","","","Air","Angstrom","1","Other","","7200","0.861","","1.03","","","","","5885.7876","5907.1824","0.025349289099526","Sternberg et al. 2011","2011Sci...333..856S","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source; Galactic Na I D absorption features [Prev. spec info - createdby: assaf; modifiedby: assaf]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17830","2008-01-18 00:00:00.00","2454483.5","","Lick-3m","KAST","Unknown","Unknown","","Y","","","SN2008D_2008-01-18_00-00-00_Lick-3m_KAST_None.flm","","Object","","","Air","Angstrom","1","Other","","3600","2","","1.8","","","","","3472","10700","1.9994467496542","Modjaz et al. 2009","2009ApJ...702..226M",""," Migration From WISeREP1.0","2011-07-21 07:54:18"
