"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2772","1993-04-07 00:00:00.00","2449084.5","","Galileo","AVI","Unknown","Unknown","","Y","","","SN1993J_1993-04-07_00-00-00_Galileo_AVI_None.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","4067.32","6730.15","7.1389544235925","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2737","1993-04-07 01:15:00.00","2449084.5520833","","Galileo","BC-Asi","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3890","7046","0.99968324358568","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2773","1993-04-12 00:00:00.00","2449089.5","","Lick-3m","KAST","DSF","Unknown","","Y","","","SN1993J_1993-04-12_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3387.93","7309.54","6.8921089630931","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48869","1993-04-12 00:00:00.00","2449089.5","","Lick-3m","KAST","David Finley","Thomas Matheson","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-04-12_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3340","7460","1.9990295972829","","2000AJ....120.1499M","SNR: 126.428;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2774","1993-04-13 00:00:00.00","2449090.5","","Lick-3m","KAST","AVF, TM","Unknown","","Y","","","SN1993J_1993-04-13_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3275.19","9339.18","7.8245032258065","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48868","1993-04-13 00:00:00.00","2449090.5","","Lick-3m","KAST","Alex Filippenko, Thomas Matheson","Thomas Matheson","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3120","9910","1.9994110718492","","2000AJ....120.1499M","SNR: 102.941;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2775","1993-04-14 00:00:00.00","2449091.5","","Lick-3m","KAST","AVF, TM","Unknown","","Y","","","SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3275.19","9339.18","7.8245032258065","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48870","1993-04-14 00:00:00.00","2449091.5","","Lick-3m","KAST","Alex Filippenko, Thomas Matheson","Thomas Matheson","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3120","9910","1.9994110718492","","2000AJ....120.1499M","SNR: 90.7562;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2738","1993-04-15 00:00:00.00","2449092.5","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3509","9648","0.99983713355049","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2776","1993-04-15 00:00:00.00","2449092.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_None.dat","","Object","","","Air","Angstrom","1","Other","","150","0","","","","","","","3689.57","8991.79","8.0458573596358","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
