WAVE,FLUX,ERR,SKYBACK
12275.919,7.41626E-17,1.9208664E-18,2.1986297E-17
12282.87,7.0608475E-17,1.9300034E-18,1.8089239E-17
12289.821,7.645791E-17,1.9240134E-18,1.5752657E-17
12296.772,7.1548086E-17,1.9002005E-18,1.3548137E-17
12303.724,7.7977284E-17,1.9435183E-18,1.3640144E-17
12310.675,6.6203374E-17,1.8479841E-18,1.403189E-17
12317.626,6.863672E-17,1.8831095E-18,1.4363842E-17
12324.577,6.935925E-17,1.8850633E-18,1.5946323E-17
12331.528,7.328935E-17,1.8729276E-18,1.9245517E-17
12338.479,7.266978E-17,2.0555043E-18,1.9891368E-17
12345.43,7.20726E-17,1.919356E-18,1.8665412E-17
12352.381,7.089782E-17,1.879732E-18,1.3931768E-17
12359.332,7.068968E-17,1.8558194E-18,1.23543924E-17
12366.283,6.703933E-17,1.8426755E-18,1.0792483E-17
12373.234,7.0965386E-17,1.8905897E-18,1.00194824E-17
12380.186,7.2946133E-17,1.8982492E-18,1.18421145E-17
12387.137,6.926443E-17,1.8633625E-18,1.2871677E-17
12394.088,6.740355E-17,1.8353339E-18,1.281384E-17
12401.039,7.2430846E-17,1.8709973E-18,1.4606306E-17
12407.99,7.042977E-17,1.8720284E-18,1.5476397E-17
12414.941,7.334986E-17,1.9024668E-18,1.3990882E-17
12421.893,7.23076E-17,1.8847478E-18,1.2353266E-17
12428.844,7.0817526E-17,1.8678642E-18,1.2216964E-17
12435.795,7.143774E-17,1.905006E-18,1.0407587E-17
12442.746,6.059284E-17,1.7660033E-18,1.0349002E-17
12449.697,6.960933E-17,1.8596366E-18,9.53475E-18
